year,Hourly.Salary,Sex_male,Race_hispanic,Race_white,Education_bachelors_degree,Education_high_school,Education_less_than_hs,Education_some_college
1996,17.41,False,True,False,False,True,False,False
1995,17.72,False,True,False,False,True,False,False
1994,18.4,False,True,False,False,True,False,False
1993,18.0,False,True,False,False,True,False,False
1992,17.78,False,True,False,False,True,False,False
1991,17.81,False,True,False,False,True,False,False
1990,17.93,False,True,False,False,True,False,False
1989,18.26,False,True,False,False,True,False,False
1988,18.57,False,True,False,False,True,False,False
1987,18.69,False,True,False,False,True,False,False
1986,18.86,False,True,False,False,True,False,False
1985,18.84,False,True,False,False,True,False,False
1984,19.02,False,True,False,False,True,False,False
1983,19.09,False,True,False,False,True,False,False
1982,19.43,False,True,False,False,True,False,False
1981,19.41,False,True,False,False,True,False,False
1980,19.43,False,True,False,False,True,False,False
1979,19.96,False,True,False,False,True,False,False
1978,19.11,False,True,False,False,True,False,False
1977,20.25,False,True,False,False,True,False,False
1976,20.17,False,True,False,False,True,False,False
1975,19.57,False,True,False,False,True,False,False
1974,19.65,False,True,False,False,True,False,False
1973,19.69,False,True,False,False,True,False,False
2022,22.96,False,True,False,False,False,False,True
2021,23.34,False,True,False,False,False,False,True
2020,23.24,False,True,False,False,False,False,True
2019,22.01,False,True,False,False,False,False,True
2018,21.74,False,True,False,False,False,False,True
2017,21.59,False,True,False,False,False,False,True
2016,21.33,False,True,False,False,False,False,True
2015,21.0,False,True,False,False,False,False,True
2014,20.21,False,True,False,False,False,False,True
2013,20.21,False,True,False,False,False,False,True
2012,20.55,False,True,False,False,False,False,True
2011,21.17,False,True,False,False,False,False,True
2010,21.53,False,True,False,False,False,False,True
2009,21.93,False,True,False,False,False,False,True
2008,21.85,False,True,False,False,False,False,True
2007,21.93,False,True,False,False,False,False,True
2006,21.74,False,True,False,False,False,False,True
2005,21.83,False,True,False,False,False,False,True
2004,22.03,False,True,False,False,False,False,True
2003,21.99,False,True,False,False,False,False,True
2002,22.11,False,True,False,False,False,False,True
2001,21.86,False,True,False,False,False,False,True
2000,21.58,False,True,False,False,False,False,True
1999,21.0,False,True,False,False,False,False,True
1998,21.1,False,True,False,False,False,False,True
1997,20.37,False,True,False,False,False,False,True
1996,20.05,False,True,False,False,False,False,True
1995,20.42,False,True,False,False,False,False,True
1994,20.53,False,True,False,False,False,False,True
1993,20.8,False,True,False,False,False,False,True
1992,20.89,False,True,False,False,False,False,True
1991,20.99,False,True,False,False,False,False,True
1990,20.88,False,True,False,False,False,False,True
1989,21.09,False,True,False,False,False,False,True
1988,21.22,False,True,False,False,False,False,True
1987,21.1,False,True,False,False,False,False,True
1986,21.54,False,True,False,False,False,False,True
1985,21.27,False,True,False,False,False,False,True
1984,20.97,False,True,False,False,False,False,True
1983,21.43,False,True,False,False,False,False,True
1982,20.98,False,True,False,False,False,False,True
1981,21.4,False,True,False,False,False,False,True
1980,20.94,False,True,False,False,False,False,True
1979,21.42,False,True,False,False,False,False,True
1978,22.08,False,True,False,False,False,False,True
1977,21.06,False,True,False,False,False,False,True
1976,20.74,False,True,False,False,False,False,True
1975,20.68,False,True,False,False,False,False,True
1974,20.82,False,True,False,False,False,False,True
1973,22.41,False,True,False,False,False,False,True
2022,36.0,False,True,False,True,False,False,False
2021,35.26,False,True,False,True,False,False,False
2020,36.13,False,True,False,True,False,False,False
2019,34.66,False,True,False,True,False,False,False
2018,33.19,False,True,False,True,False,False,False
2017,33.07,False,True,False,True,False,False,False
2016,34.28,False,True,False,True,False,False,False
2015,33.16,False,True,False,True,False,False,False
2014,31.8,False,True,False,True,False,False,False
2013,32.14,False,True,False,True,False,False,False
2012,31.28,False,True,False,True,False,False,False
2011,31.41,False,True,False,True,False,False,False
2010,32.84,False,True,False,True,False,False,False
2009,33.64,False,True,False,True,False,False,False
2008,32.62,False,True,False,True,False,False,False
2007,33.05,False,True,False,True,False,False,False
2006,31.61,False,True,False,True,False,False,False
2005,31.79,False,True,False,True,False,False,False
2004,32.37,False,True,False,True,False,False,False
2003,32.35,False,True,False,True,False,False,False
2002,31.47,False,True,False,True,False,False,False
2001,32.18,False,True,False,True,False,False,False
2000,31.02,False,True,False,True,False,False,False
1999,31.28,False,True,False,True,False,False,False
1998,30.79,False,True,False,True,False,False,False
1997,29.64,False,True,False,True,False,False,False
1996,28.59,False,True,False,True,False,False,False
1995,28.4,False,True,False,True,False,False,False
1994,29.49,False,True,False,True,False,False,False
1993,28.48,False,True,False,True,False,False,False
1992,29.05,False,True,False,True,False,False,False
1991,27.95,False,True,False,True,False,False,False
1990,29.97,False,True,False,True,False,False,False
1989,28.68,False,True,False,True,False,False,False
1988,29.4,False,True,False,True,False,False,False
1987,29.66,False,True,False,True,False,False,False
1986,29.63,False,True,False,True,False,False,False
1985,28.37,False,True,False,True,False,False,False
1984,26.42,False,True,False,True,False,False,False
1983,27.83,False,True,False,True,False,False,False
1982,27.19,False,True,False,True,False,False,False
1981,26.24,False,True,False,True,False,False,False
1980,27.48,False,True,False,True,False,False,False
1979,26.67,False,True,False,True,False,False,False
1978,25.79,False,True,False,True,False,False,False
1977,29.72,False,True,False,True,False,False,False
1976,26.91,False,True,False,True,False,False,False
1975,25.15,False,True,False,True,False,False,False
1974,28.46,False,True,False,True,False,False,False
1973,25.61,False,True,False,True,False,False,False
2022,48.3,False,True,False,False,False,False,False
2021,48.6,False,True,False,False,False,False,False
2020,48.58,False,True,False,False,False,False,False
2019,46.69,False,True,False,False,False,False,False
2018,44.83,False,True,False,False,False,False,False
2017,43.92,False,True,False,False,False,False,False
2016,43.92,False,True,False,False,False,False,False
2015,42.02,False,True,False,False,False,False,False
2014,44.35,False,True,False,False,False,False,False
2013,44.03,False,True,False,False,False,False,False
2012,43.47,False,True,False,False,False,False,False
2011,43.99,False,True,False,False,False,False,False
2010,47.29,False,True,False,False,False,False,False
2009,46.38,False,True,False,False,False,False,False
2008,43.09,False,True,False,False,False,False,False
2007,44.75,False,True,False,False,False,False,False
2006,42.67,False,True,False,False,False,False,False
2005,43.06,False,True,False,False,False,False,False
2004,41.98,False,True,False,False,False,False,False
2003,41.33,False,True,False,False,False,False,False
2002,42.54,False,True,False,False,False,False,False
2001,39.53,False,True,False,False,False,False,False
2000,41.42,False,True,False,False,False,False,False
1999,43.81,False,True,False,False,False,False,False
1998,39.21,False,True,False,False,False,False,False
1997,38.56,False,True,False,False,False,False,False
1996,41.41,False,True,False,False,False,False,False
1995,42.02,False,True,False,False,False,False,False
1994,42.28,False,True,False,False,False,False,False
1993,37.92,False,True,False,False,False,False,False
1992,36.44,False,True,False,False,False,False,False
1991,36.37,False,True,False,False,False,False,False
1990,35.84,False,True,False,False,False,False,False
1989,37.76,False,True,False,False,False,False,False
1988,38.01,False,True,False,False,False,False,False
1987,37.24,False,True,False,False,False,False,False
1986,36.13,False,True,False,False,False,False,False
1985,35.02,False,True,False,False,False,False,False
1984,34.76,False,True,False,False,False,False,False
1983,32.75,False,True,False,False,False,False,False
1982,33.42,False,True,False,False,False,False,False
1981,35.61,False,True,False,False,False,False,False
1980,33.01,False,True,False,False,False,False,False
1979,34.47,False,True,False,False,False,False,False
1978,37.36,False,True,False,False,False,False,False
1977,32.06,False,True,False,False,False,False,False
1976,34.95,False,True,False,False,False,False,False
1975,25.67,False,True,False,False,False,False,False
1974,29.35,False,True,False,False,False,False,False
1973,36.35,False,True,False,False,False,False,False
2022,17.14,False,False,True,False,False,True,False
2021,18.13,False,False,True,False,False,True,False
2020,18.97,False,False,True,False,False,True,False
2019,17.66,False,False,True,False,False,True,False
2018,17.96,False,False,True,False,False,True,False
2017,17.82,False,False,True,False,False,True,False
2016,16.96,False,False,True,False,False,True,False
2015,17.16,False,False,True,False,False,True,False
2014,16.65,False,False,True,False,False,True,False
2013,16.37,False,False,True,False,False,True,False
2012,16.96,False,False,True,False,False,True,False
2011,16.91,False,False,True,False,False,True,False
2010,17.0,False,False,True,False,False,True,False
2009,17.67,False,False,True,False,False,True,False
2008,17.22,False,False,True,False,False,True,False
2007,17.08,False,False,True,False,False,True,False
2006,17.02,False,False,True,False,False,True,False
2005,17.14,False,False,True,False,False,True,False
2004,17.09,False,False,True,False,False,True,False
2003,17.44,False,False,True,False,False,True,False
2002,17.41,False,False,True,False,False,True,False
2001,16.9,False,False,True,False,False,True,False
2000,16.72,False,False,True,False,False,True,False
1999,16.81,False,False,True,False,False,True,False
1998,16.88,False,False,True,False,False,True,False
1997,16.2,False,False,True,False,False,True,False
1996,16.11,False,False,True,False,False,True,False
1995,16.18,False,False,True,False,False,True,False
1994,16.53,False,False,True,False,False,True,False
1993,16.99,False,False,True,False,False,True,False
1992,17.33,False,False,True,False,False,True,False
1991,17.69,False,False,True,False,False,True,False
1990,17.76,False,False,True,False,False,True,False
1989,18.48,False,False,True,False,False,True,False
1988,18.94,False,False,True,False,False,True,False
1987,18.86,False,False,True,False,False,True,False
1986,19.25,False,False,True,False,False,True,False
1985,19.37,False,False,True,False,False,True,False
1984,19.4,False,False,True,False,False,True,False
1983,19.68,False,False,True,False,False,True,False
1982,20.15,False,False,True,False,False,True,False
1981,20.46,False,False,True,False,False,True,False
1980,20.89,False,False,True,False,False,True,False
1979,21.54,False,False,True,False,False,True,False
1978,20.92,False,False,True,False,False,True,False
1977,21.12,False,False,True,False,False,True,False
1976,20.94,False,False,True,False,False,True,False
1975,20.75,False,False,True,False,False,True,False
1974,21.27,False,False,True,False,False,True,False
1973,21.95,False,False,True,False,False,True,False
2022,25.92,False,False,True,False,True,False,False
2021,26.03,False,False,True,False,True,False,False
2020,26.73,False,False,True,False,True,False,False
2019,25.58,False,False,True,False,True,False,False
2018,25.49,False,False,True,False,True,False,False
2017,25.14,False,False,True,False,True,False,False
2016,24.73,False,False,True,False,True,False,False
2015,24.56,False,False,True,False,True,False,False
2014,24.08,False,False,True,False,True,False,False
2013,23.84,False,False,True,False,True,False,False
2012,24.26,False,False,True,False,True,False,False
2011,24.43,False,False,True,False,True,False,False
2010,24.74,False,False,True,False,True,False,False
2009,25.28,False,False,True,False,True,False,False
2008,24.78,False,False,True,False,True,False,False
2007,24.83,False,False,True,False,True,False,False
2006,24.96,False,False,True,False,True,False,False
2005,24.75,False,False,True,False,True,False,False
2004,25.15,False,False,True,False,True,False,False
2003,25.11,False,False,True,False,True,False,False
2002,25.28,False,False,True,False,True,False,False
2001,25.0,False,False,True,False,True,False,False
2000,24.8,False,False,True,False,True,False,False
1999,24.4,False,False,True,False,True,False,False
1998,24.06,False,False,True,False,True,False,False
1997,23.71,False,False,True,False,True,False,False
1996,23.23,False,False,True,False,True,False,False
1995,23.21,False,False,True,False,True,False,False
1994,23.28,False,False,True,False,True,False,False
1993,23.13,False,False,True,False,True,False,False
1992,23.26,False,False,True,False,True,False,False
1991,23.52,False,False,True,False,True,False,False
1990,23.67,False,False,True,False,True,False,False
1989,24.21,False,False,True,False,True,False,False
1988,25.11,False,False,True,False,True,False,False
1987,25.05,False,False,True,False,True,False,False
1986,25.13,False,False,True,False,True,False,False
1985,24.97,False,False,True,False,True,False,False
1984,24.77,False,False,True,False,True,False,False
1983,25.0,False,False,True,False,True,False,False
1982,25.29,False,False,True,False,True,False,False
1981,25.43,False,False,True,False,True,False,False
1980,25.81,False,False,True,False,True,False,False
1979,26.65,False,False,True,False,True,False,False
1978,26.54,False,False,True,False,True,False,False
1977,26.55,False,False,True,False,True,False,False
1976,26.57,False,False,True,False,True,False,False
1975,26.57,False,False,True,False,True,False,False
1974,26.68,False,False,True,False,True,False,False
1973,27.54,False,False,True,False,True,False,False
2022,29.93,False,False,True,False,False,False,True
2021,29.79,False,False,True,False,False,False,True
2020,30.4,False,False,True,False,False,False,True
2019,28.9,False,False,True,False,False,False,True
2018,28.41,False,False,True,False,False,False,True
2017,27.61,False,False,True,False,False,False,True
2016,27.49,False,False,True,False,False,False,True
2015,27.64,False,False,True,False,False,False,True
2014,26.5,False,False,True,False,False,False,True
2013,26.66,False,False,True,False,False,False,True
2012,26.43,False,False,True,False,False,False,True
2011,26.56,False,False,True,False,False,False,True
2010,27.46,False,False,True,False,False,False,True
2009,27.97,False,False,True,False,False,False,True
2008,27.52,False,False,True,False,False,False,True
2007,27.85,False,False,True,False,False,False,True
2006,27.52,False,False,True,False,False,False,True
2005,27.62,False,False,True,False,False,False,True
2004,28.26,False,False,True,False,False,False,True
2003,28.2,False,False,True,False,False,False,True
2002,28.33,False,False,True,False,False,False,True
2001,28.34,False,False,True,False,False,False,True
2000,27.86,False,False,True,False,False,False,True
1999,27.44,False,False,True,False,False,False,True
1998,26.88,False,False,True,False,False,False,True
1997,26.42,False,False,True,False,False,False,True
1996,25.8,False,False,True,False,False,False,True
1995,25.62,False,False,True,False,False,False,True
1994,25.72,False,False,True,False,False,False,True
1993,25.66,False,False,True,False,False,False,True
1992,25.8,False,False,True,False,False,False,True
1991,26.21,False,False,True,False,False,False,True
1990,26.52,False,False,True,False,False,False,True
1989,26.61,False,False,True,False,False,False,True
1988,27.51,False,False,True,False,False,False,True
1987,27.9,False,False,True,False,False,False,True
1986,27.79,False,False,True,False,False,False,True
1985,26.98,False,False,True,False,False,False,True
1984,26.5,False,False,True,False,False,False,True
1983,26.58,False,False,True,False,False,False,True
1982,26.83,False,False,True,False,False,False,True
1981,26.74,False,False,True,False,False,False,True
1980,27.19,False,False,True,False,False,False,True
1979,27.73,False,False,True,False,False,False,True
1978,27.63,False,False,True,False,False,False,True
1977,27.22,False,False,True,False,False,False,True
1976,27.51,False,False,True,False,False,False,True
1975,27.41,False,False,True,False,False,False,True
1974,27.31,False,False,True,False,False,False,True
1973,28.17,False,False,True,False,False,False,True
2022,51.23,False,False,True,True,False,False,False
2021,50.06,False,False,True,True,False,False,False
2020,50.15,False,False,True,True,False,False,False
2019,47.76,False,False,True,True,False,False,False
2018,47.28,False,False,True,True,False,False,False
2017,46.44,False,False,True,True,False,False,False
2016,46.78,False,False,True,True,False,False,False
2015,45.39,False,False,True,True,False,False,False
2014,42.79,False,False,True,True,False,False,False
2013,43.94,False,False,True,True,False,False,False
2012,43.72,False,False,True,True,False,False,False
2011,42.79,False,False,True,True,False,False,False
2010,44.36,False,False,True,True,False,False,False
2009,44.76,False,False,True,True,False,False,False
2008,44.01,False,False,True,True,False,False,False
2007,44.26,False,False,True,True,False,False,False
2006,43.55,False,False,True,True,False,False,False
2005,43.69,False,False,True,True,False,False,False
2004,43.28,False,False,True,True,False,False,False
2003,43.94,False,False,True,True,False,False,False
2002,43.98,False,False,True,True,False,False,False
2001,43.59,False,False,True,True,False,False,False
2000,42.9,False,False,True,True,False,False,False
1999,41.96,False,False,True,True,False,False,False
1998,40.98,False,False,True,True,False,False,False
1997,38.95,False,False,True,True,False,False,False
1996,37.9,False,False,True,True,False,False,False
1995,38.04,False,False,True,True,False,False,False
1994,37.84,False,False,True,True,False,False,False
1993,37.25,False,False,True,True,False,False,False
1992,37.29,False,False,True,True,False,False,False
1991,37.38,False,False,True,True,False,False,False
1990,37.82,False,False,True,True,False,False,False
1989,37.6,False,False,True,True,False,False,False
1988,40.28,False,False,True,True,False,False,False
1987,40.04,False,False,True,True,False,False,False
1986,39.41,False,False,True,True,False,False,False
1985,37.69,False,False,True,True,False,False,False
1984,37.38,False,False,True,True,False,False,False
1983,36.82,False,False,True,True,False,False,False
1982,36.5,False,False,True,True,False,False,False
1981,36.08,False,False,True,True,False,False,False
1980,35.62,False,False,True,True,False,False,False
1979,36.16,False,False,True,True,False,False,False
1978,36.41,False,False,True,True,False,False,False
1977,36.55,False,False,True,True,False,False,False
1976,36.86,False,False,True,True,False,False,False
1975,36.77,False,False,True,True,False,False,False
1974,37.0,False,False,True,True,False,False,False
1973,38.31,False,False,True,True,False,False,False
2022,63.86,False,False,True,False,False,False,False
2021,64.04,False,False,True,False,False,False,False
2020,63.5,False,False,True,False,False,False,False
2019,60.84,False,False,True,False,False,False,False
2018,61.27,False,False,True,False,False,False,False
2017,57.64,False,False,True,False,False,False,False
2016,58.13,False,False,True,False,False,False,False
2015,57.37,False,False,True,False,False,False,False
2014,55.03,False,False,True,False,False,False,False
2013,57.4,False,False,True,False,False,False,False
2012,57.8,False,False,True,False,False,False,False
2011,55.19,False,False,True,False,False,False,False
2010,57.29,False,False,True,False,False,False,False
2009,57.64,False,False,True,False,False,False,False
2008,54.98,False,False,True,False,False,False,False
2007,55.17,False,False,True,False,False,False,False
2006,54.8,False,False,True,False,False,False,False
2005,54.19,False,False,True,False,False,False,False
2004,55.06,False,False,True,False,False,False,False
2003,53.85,False,False,True,False,False,False,False
2002,53.91,False,False,True,False,False,False,False
2001,52.38,False,False,True,False,False,False,False
2000,52.25,False,False,True,False,False,False,False
1999,52.44,False,False,True,False,False,False,False
1998,50.69,False,False,True,False,False,False,False
1997,49.6,False,False,True,False,False,False,False
1996,48.96,False,False,True,False,False,False,False
1995,48.72,False,False,True,False,False,False,False
1994,48.32,False,False,True,False,False,False,False
1993,47.15,False,False,True,False,False,False,False
1992,46.58,False,False,True,False,False,False,False
1991,46.17,False,False,True,False,False,False,False
1990,45.34,False,False,True,False,False,False,False
1989,44.7,False,False,True,False,False,False,False
1988,46.94,False,False,True,False,False,False,False
1987,46.03,False,False,True,False,False,False,False
1986,45.15,False,False,True,False,False,False,False
1985,43.33,False,False,True,False,False,False,False
1984,41.64,False,False,True,False,False,False,False
1983,40.56,False,False,True,False,False,False,False
1982,40.13,False,False,True,False,False,False,False
1981,38.93,False,False,True,False,False,False,False
1980,39.07,False,False,True,False,False,False,False
1979,39.8,False,False,True,False,False,False,False
1978,40.95,False,False,True,False,False,False,False
1977,40.97,False,False,True,False,False,False,False
1976,40.4,False,False,True,False,False,False,False
1975,41.06,False,False,True,False,False,False,False
1974,41.11,False,False,True,False,False,False,False
1973,40.23,False,False,True,False,False,False,False
2022,16.38,False,False,False,False,False,True,False
2021,15.38,False,False,False,False,False,True,False
2020,15.52,False,False,False,False,False,True,False
2019,15.07,False,False,False,False,False,True,False
2018,14.27,False,False,False,False,False,True,False
2017,15.0,False,False,False,False,False,True,False
2016,14.64,False,False,False,False,False,True,False
2015,14.55,False,False,False,False,False,True,False
2014,14.28,False,False,False,False,False,True,False
2013,14.39,False,False,False,False,False,True,False
2012,14.12,False,False,False,False,False,True,False
2011,14.66,False,False,False,False,False,True,False
2010,15.19,False,False,False,False,False,True,False
2009,15.0,False,False,False,False,False,True,False
2008,14.69,False,False,False,False,False,True,False
2007,15.41,False,False,False,False,False,True,False
2006,14.85,False,False,False,False,False,True,False
2005,14.9,False,False,False,False,False,True,False
2004,15.58,False,False,False,False,False,True,False
2003,16.55,False,False,False,False,False,True,False
2002,16.04,False,False,False,False,False,True,False
2001,15.03,False,False,False,False,False,True,False
2000,15.26,False,False,False,False,False,True,False
1999,15.28,False,False,False,False,False,True,False
1998,14.74,False,False,False,False,False,True,False
1997,14.71,False,False,False,False,False,True,False
1996,15.17,False,False,False,False,False,True,False
1995,15.14,False,False,False,False,False,True,False
1994,15.83,False,False,False,False,False,True,False
1993,15.57,False,False,False,False,False,True,False
1992,15.71,False,False,False,False,False,True,False
1991,15.42,False,False,False,False,False,True,False
1990,15.8,False,False,False,False,False,True,False
1989,16.17,False,False,False,False,False,True,False
1988,16.63,False,False,False,False,False,True,False
1987,16.77,False,False,False,False,False,True,False
1986,17.15,False,False,False,False,False,True,False
1985,16.69,False,False,False,False,False,True,False
1984,17.04,False,False,False,False,False,True,False
1983,17.29,False,False,False,False,False,True,False
1982,17.57,False,False,False,False,False,True,False
1981,18.08,False,False,False,False,False,True,False
1980,17.86,False,False,False,False,False,True,False
1979,18.6,False,False,False,False,False,True,False
1978,17.35,False,False,False,False,False,True,False
1977,17.94,False,False,False,False,False,True,False
1976,18.26,False,False,False,False,False,True,False
1975,17.51,False,False,False,False,False,True,False
1974,18.17,False,False,False,False,False,True,False
1973,18.63,False,False,False,False,False,True,False
2022,20.73,False,False,False,False,True,False,False
2021,20.86,False,False,False,False,True,False,False
2020,21.22,False,False,False,False,True,False,False
2019,20.22,False,False,False,False,True,False,False
2018,19.36,False,False,False,False,True,False,False
2017,19.46,False,False,False,False,True,False,False
2016,19.07,False,False,False,False,True,False,False
2015,18.93,False,False,False,False,True,False,False
2014,19.08,False,False,False,False,True,False,False
2013,18.7,False,False,False,False,True,False,False
2012,19.28,False,False,False,False,True,False,False
2011,19.07,False,False,False,False,True,False,False
2010,19.61,False,False,False,False,True,False,False
2009,20.15,False,False,False,False,True,False,False
2008,19.42,False,False,False,False,True,False,False
2007,19.36,False,False,False,False,True,False,False
2006,20.08,False,False,False,False,True,False,False
2005,19.88,False,False,False,False,True,False,False
2004,20.4,False,False,False,False,True,False,False
2003,20.87,False,False,False,False,True,False,False
2002,20.12,False,False,False,False,True,False,False
2001,20.12,False,False,False,False,True,False,False
2000,19.98,False,False,False,False,True,False,False
1999,20.01,False,False,False,False,True,False,False
1998,19.6,False,False,False,False,True,False,False
1997,19.11,False,False,False,False,True,False,False
1996,18.12,False,False,False,False,True,False,False
1995,18.59,False,False,False,False,True,False,False
1994,19.12,False,False,False,False,True,False,False
1993,18.49,False,False,False,False,True,False,False
1992,18.55,False,False,False,False,True,False,False
1991,18.64,False,False,False,False,True,False,False
1990,18.91,False,False,False,False,True,False,False
1989,19.44,False,False,False,False,True,False,False
1988,20.23,False,False,False,False,True,False,False
1987,20.18,False,False,False,False,True,False,False
1986,20.07,False,False,False,False,True,False,False
1985,19.66,False,False,False,False,True,False,False
1984,19.87,False,False,False,False,True,False,False
1983,20.55,False,False,False,False,True,False,False
1982,20.56,False,False,False,False,True,False,False
1981,21.02,False,False,False,False,True,False,False
1980,21.21,False,False,False,False,True,False,False
1979,22.04,False,False,False,False,True,False,False
1978,22.73,False,False,False,False,True,False,False
1977,21.56,False,False,False,False,True,False,False
1976,22.8,False,False,False,False,True,False,False
1975,21.37,False,False,False,False,True,False,False
1974,22.07,False,False,False,False,True,False,False
1973,21.51,False,False,False,False,True,False,False
2022,22.58,False,False,False,False,False,False,True
2021,22.63,False,False,False,False,False,False,True
2020,23.57,False,False,False,False,False,False,True
2019,22.02,False,False,False,False,False,False,True
2018,21.82,False,False,False,False,False,False,True
2017,21.09,False,False,False,False,False,False,True
2016,22.15,False,False,False,False,False,False,True
2015,21.08,False,False,False,False,False,False,True
2014,20.77,False,False,False,False,False,False,True
2013,20.78,False,False,False,False,False,False,True
2012,21.24,False,False,False,False,False,False,True
2011,21.31,False,False,False,False,False,False,True
2010,22.62,False,False,False,False,False,False,True
2009,22.19,False,False,False,False,False,False,True
2008,22.05,False,False,False,False,False,False,True
2007,22.59,False,False,False,False,False,False,True
2006,22.65,False,False,False,False,False,False,True
2005,22.05,False,False,False,False,False,False,True
2004,22.96,False,False,False,False,False,False,True
2003,23.21,False,False,False,False,False,False,True
2002,22.74,False,False,False,False,False,False,True
2001,22.8,False,False,False,False,False,False,True
2000,22.9,False,False,False,False,False,False,True
1999,22.34,False,False,False,False,False,False,True
1998,22.33,False,False,False,False,False,False,True
1997,21.36,False,False,False,False,False,False,True
1996,20.71,False,False,False,False,False,False,True
1995,21.05,False,False,False,False,False,False,True
1994,21.44,False,False,False,False,False,False,True
1993,21.06,False,False,False,False,False,False,True
1992,21.13,False,False,False,False,False,False,True
1991,22.27,False,False,False,False,False,False,True
1990,22.17,False,False,False,False,False,False,True
1989,21.88,False,False,False,False,False,False,True
1988,23.81,False,False,False,False,False,False,True
1987,22.91,False,False,False,False,False,False,True
1986,22.95,False,False,False,False,False,False,True
1985,22.03,False,False,False,False,False,False,True
1984,22.99,False,False,False,False,False,False,True
1983,22.95,False,False,False,False,False,False,True
1982,22.23,False,False,False,False,False,False,True
1981,23.15,False,False,False,False,False,False,True
1980,23.4,False,False,False,False,False,False,True
